Employee Code,Employee Name,Trade,Org,Qualification,Qualification Start,Expiration,Temp Disqualified,Qualification Desc,Class
ENG_E1_06,Employee ENG_E1_06,EL,ATR,BLTZ.6.AE.T.S,2024-03-05 00:00:00.0,2027-03-05 00:00:00.0,-,BLTZ: Annual Electrical (Winter) Train Maintenance - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,BLTZ.6.AE.R.S,2024-03-05 00:00:00.0,2027-03-05 00:00:00.0,-,BLTZ: Annual Electrical (Winter) Ride Maintenance - Skilled,SKILL
ENG_E1_08,Employee ENG_E1_08,EL,ATR,SHFT.6.AE.R.S,2024-03-05 00:00:00.0,2027-03-05 00:00:00.0,-,SHADOWRIFT: Annual Electrical (Winter) Ride Maintenance - Skilled,SKILL
ENG_E1_08,Employee ENG_E1_08,EL,ATR,BLTZ.6.AE.R.S,2024-03-05 00:00:00.0,2027-03-05 00:00:00.0,-,BLTZ: Annual Electrical (Winter) Ride Maintenance - Skilled,SKILL
ENG_E1_08,Employee ENG_E1_08,EL,ATR,JUMP.6.AE.S,2024-03-05 00:00:00.0,2027-03-05 00:00:00.0,-,Raj's Bouncy Bottom Burp: Annual Electrical (Winter) Maintenance - Skilled,SKILL
EMP_0022,Employee EMP_0022,EL,ATR,AQUA.1.S,2023-10-25 00:00:00.0,2033-10-25 00:00:00.0,-,AQUANAUTS: General Ride/Attraction Operations - Skilled,SKILL
EMP_0001,Employee EMP_0001,EAS,ATR,TWST.1.S,2024-03-31 00:00:00.0,2034-03-31 00:00:00.0,-,TWISTER: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,BLTZ.1.S,2024-03-11 00:00:00.0,2034-03-11 00:00:00.0,-,BLTZ: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_17,Employee ENG_M1_17,RT,ATR,INFR.2.DM.R.S,2024-11-02 00:00:00.0,2025-11-02 00:00:00.0,-,INFRERMAN: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_17,Employee ENG_M1_17,RT,ATR,INFR.2.DM.STRC.S,2025-08-21 00:00:00.0,2026-08-21 00:00:00.0,-,INFRERMAN: Daily Mechanical Structure - Skilled,SKILL
ENG_M2_06,Employee ENG_M2_06,EL,ATR,APEX.2.DE.R.S,2024-11-07 00:00:00.0,2025-11-07 00:00:00.0,-,APEX DROP: Daily Electrical Ride - Skilled,SKILL
EMP_0012,Employee EMP_0012,RT,ATR,MINE.5.S,2024-06-18 00:00:00.0,2026-06-18 00:00:00.0,-,RMT: Reactive - Skilled,SKILL
ENG_M2_06,Employee ENG_M2_06,EL,ATR,INFR.3.WE.R.S,2025-07-30 00:00:00.0,2026-07-30 00:00:00.0,-,INFRERMAN: Weekly Electrical Ride - Skilled,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,INFR.BRC,2024-03-27 00:00:00.0,2027-03-27 00:00:00.0,-,Inferno: Block Reset Controller,SKILL
ENG_E1_01,Employee ENG_E1_01,EL,ATR,CRSR.2.DE.S,2024-11-02 00:00:00.0,2026-11-02 00:00:00.0,-,CORSAIR: Daily Electrical - Skilled,SKILL
ENG_M2_12,Employee ENG_M2_12,RT,ATR,INFR.2.DM.T.S,2025-08-23 00:00:00.0,2026-08-23 00:00:00.0,-,INFRERMAN: Daily Mechanical Train - Skilled,SKILL
ENG_M2_12,Employee ENG_M2_12,RT,ATR,INFR.M.1D.GSTR.01,2025-02-25 00:00:00.0,2026-02-25 00:00:00.0,-,INFRER MAN: Daily Ground Structure Checks - Skilled,SKILL
EMP_0040,Employee EMP_0040,EN,ATR,TWST.BRC.LBR,2024-04-09 00:00:00.0,2027-04-09 00:00:00.0,-,Twister: Block Reset Controller Lift Brake Release,SKILL
EMP_0047,Employee EMP_0047,EL,ATR,TWST.BRC.LBR,2024-04-09 00:00:00.0,2027-04-09 00:00:00.0,-,Twister: Block Reset Controller Lift Brake Release,SKILL
EMP_0060,Employee EMP_0060,AD,ATR,TWST.BRC.LBR,2024-04-09 00:00:00.0,2027-04-09 00:00:00.0,-,Twister: Block Reset Controller Lift Brake Release,SKILL
EMP_0022,Employee EMP_0022,EL,ATR,AQUA.2.DM.T.S,2025-07-17 00:00:00.0,2027-07-17 00:00:00.0,-,AQUANAUTS: Daily Mechanical Train - Skilled,SKILL
ENG_M2_17,Employee ENG_M2_17,RT,ATR,TRNS.2.DM.T.S,2025-08-26 00:00:00.0,2027-08-26 00:00:00.0,-,TRNSRAIL: Daily Mechanical Train - Skilled,SKILL
EMP_0001,Employee EMP_0001,EAS,ATR,HDUG.3.WM.S,2024-03-31 00:00:00.0,2034-03-31 00:00:00.0,-,Attraction: Weekly Mechanical Attraction- Skilled,SKILL
EMP_0047,Employee EMP_0047,EL,ATR,INFR.BRC,2024-03-30 00:00:00.0,2027-03-30 00:00:00.0,-,Inferno: Block Reset Controller,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,RUSH.6.AM.S,2024-04-01 00:00:00.0,2027-04-01 00:00:00.0,-,RUSH: Annual Mechanical (Winter) Maintenance - Skilled,SKILL
ENG_E2_04,Employee ENG_E2_04,RT,ATR,RPDS.5.S,2025-04-05 00:00:00.0,2027-04-05 00:00:00.0,-,RIVER RAPIDS: Reactive - Skilled,SKILL
EMP_0022,Employee EMP_0022,EL,ATR,BLDE.1.S,2024-04-02 00:00:00.0,2034-04-02 00:00:00.0,-,BLADE: General Rides/Attractions Operations - Skilled,SKILL
EMP_0022,Employee EMP_0022,EL,ATR,MINE.1.S,2024-04-02 00:00:00.0,2034-04-02 00:00:00.0,-,RMT: General Ride/Attraction Operations - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,AQUA.2.DE.R.S,2025-08-24 00:00:00.0,2027-08-24 00:00:00.0,-,AQUANAUTS: Daily Electrical Ride - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,AQUA.2.DE.T.S,2025-08-09 00:00:00.0,2027-08-09 00:00:00.0,-,AQUANAUTS: Daily Electrical Train - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,AQUA.2.DM.T.S,2025-08-24 00:00:00.0,2027-08-24 00:00:00.0,-,AQUANAUTS: Daily Mechanical Train - Skilled,SKILL
ENG_A_08,Employee ENG_A_08,EL,ATR,INFR.2.DE.R.S,2025-05-30 00:00:00.0,2026-05-30 00:00:00.0,-,INFRERMAN: Daily Electrical Ride - Skilled,SKILL
ENG_A_08,Employee ENG_A_08,EL,ATR,INFR.2.DE.T.S,2025-05-30 00:00:00.0,2026-05-30 00:00:00.0,-,INFRERMAN: Daily Electrical Train - Skilled,SKILL
ENG_M2_06,Employee ENG_M2_06,EL,ATR,PITR.E.1M.R.S,2025-02-28 00:00:00.0,2027-02-28 00:00:00.0,-,PIRATE SPIN: Electrical Ride Monthly - Skilled,SKILL
ENG_M1_05,Employee ENG_M1_05,RT,ATR,PPAT.2.DE.S,2025-02-20 00:00:00.0,2028-02-20 00:00:00.0,-,POSTMAN PAT: Daily Electrical Ride - Skilled,SKILL
EMP_0040,Employee EMP_0040,EN,ATR,INFR.BRC,2024-03-27 00:00:00.0,2027-03-27 00:00:00.0,-,Inferno: Block Reset Controller,SKILL
ENG_M2_19,Employee ENG_M2_19,RT,ATR,FURY.4.MM.T.S,2025-07-26 00:00:00.0,2026-07-26 00:00:00.0,-,FURYSIS: Mechanical Train Monthly - Skilled,SKILL
ENG_M2_12,Employee ENG_M2_12,RT,ATR,RPDS.3.WM.B.S,2025-07-25 00:00:00.0,2027-07-25 00:00:00.0,-,RIVER RAPIDS: Weekly Mechanical Boat - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,KART.1.S,2024-05-20 00:00:00.0,2034-05-20 00:00:00.0,-,GO KARTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,KART.2.DM.S,2025-08-07 00:00:00.0,2028-08-07 00:00:00.0,-,GO KARTS: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,ATDG.1.S,2024-05-05 00:00:00.0,2034-05-05 00:00:00.0,-,Apex Thrill Park Dungeons: General Rides/Attractions Operations – Skilled,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,DEEP.3.WE.LBAR.S,2025-06-10 00:00:00.0,2026-06-10 00:00:00.0,-,FURYSIS DESCENT: Weekly Mechanical Lapbar-Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,CRSL.2.DM.S,2025-07-17 00:00:00.0,2028-07-17 00:00:00.0,-,ROYAL CAROUSEL: Daily Mechanical Ride - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,RACE.4.MM.S,2024-04-01 00:00:00.0,2026-04-01 00:00:00.0,-,RACEWAY: Monthly Mechanical Ride - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,RACE.4.MM.BUG.S,2024-04-01 00:00:00.0,2026-04-01 00:00:00.0,-,RACEWAY: Mechanical Monthly Bugs - Skilled,SKILL
EMP_0019,Employee EMP_0019,RT,ATR,AQUA.3.WM.R.S,2024-07-05 00:00:00.0,2026-07-05 00:00:00.0,-,AQUANAUTS: Weekly Mechanical Ride - Skilled,SKILL
EMP_0019,Employee EMP_0019,RT,ATR,AQUA.3.WM.T.S,2024-06-24 00:00:00.0,2026-06-24 00:00:00.0,-,AQUANAUTS: Weekly Mechanical Train - Skilled,SKILL
ENG_M2_17,Employee ENG_M2_17,RT,ATR,TRNS.2.DM.R.S,2025-08-26 00:00:00.0,2027-08-26 00:00:00.0,-,TRNSRAIL: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_05,Employee ENG_M1_05,RT,ATR,PITR.2.DM.S,2024-11-10 00:00:00.0,2027-11-10 00:00:00.0,-,PIRATE SPIN: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_12,Employee ENG_M2_12,RT,ATR,INFR.2.DM.STRC.S,2025-08-12 00:00:00.0,2026-08-12 00:00:00.0,-,INFRERMAN: Daily Mechanical Structure - Skilled,SKILL
ENG_A_02,Employee ENG_A_02,RT,ATR,APEX.2.DM.R.S,2025-08-25 00:00:00.0,2026-08-25 00:00:00.0,-,APEX DROP: Daily Mechanical Ride - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,AQUA.1.S,2023-12-15 00:00:00.0,2033-12-15 00:00:00.0,-,AQUANAUTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,AQUA.2.DM.R.S,2025-08-24 00:00:00.0,2027-08-24 00:00:00.0,-,AQUANAUTS: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,VRGE.2.DM.S,2025-07-26 00:00:00.0,2027-07-26 00:00:00.0,-,VERTIGO: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,BLTZ.2.DM.R.S,2025-08-21 00:00:00.0,2026-08-21 00:00:00.0,-,BLTZ: Daily Mechanical Ride - Skilled,SKILL
EMP_0022,Employee EMP_0022,EL,ATR,AQUA.2.DM.R.S,2025-07-17 00:00:00.0,2027-07-17 00:00:00.0,-,AQUANAUTS: Daily Mechanical Ride - Skilled,SKILL
ENG_E1_01,Employee ENG_E1_01,EL,ATR,CRSR.2.DM.S,2024-11-02 00:00:00.0,2026-11-02 00:00:00.0,-,CORSAIR: Daily Mechanical - Skilled,SKILL
ENG_M2_12,Employee ENG_M2_12,RT,ATR,INFR.2.DM.R.S,2025-07-30 00:00:00.0,2026-07-30 00:00:00.0,-,INFRERMAN: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_14,Employee ENG_M2_14,RT,ATR,MINE.1.S,2024-04-08 00:00:00.0,2034-04-08 00:00:00.0,-,RMT: General Ride/Attraction Operations - Skilled,SKILL
EMP_0047,Employee EMP_0047,EL,ATR,TWST.BRC,2024-04-04 00:00:00.0,2025-10-04 00:00:00.0,-,Twister: Block Reset Controller,SKILL
ENG_M2_14,Employee ENG_M2_14,RT,ATR,MINE.2.DM.R.S,2025-08-25 00:00:00.0,2027-08-25 00:00:00.0,-,RMT: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_14,Employee ENG_M2_14,RT,ATR,MINE.2.DM.T.S,2025-08-25 00:00:00.0,2027-08-25 00:00:00.0,-,RMT: Daily Mechanical Train - Skilled,SKILL
ENG_M2_01,Employee ENG_M2_01,EL,ATR,CCTV.5.S,2025-04-19 00:00:00.0,2026-04-19 00:00:00.0,-,CCTV: Reactive - Skilled,SKILL
EMP_0013,Employee EMP_0013,EL,ATR,TRNS.5.S,2025-06-26 00:00:00.0,2027-06-26 00:00:00.0,-,TRNSRAIL: Reactive - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,FURY.6.AM.R.S,2024-04-01 00:00:00.0,2026-04-01 00:00:00.0,-,FURYSIS: Annual Mechanical (Winter) Ride Maintenance - Skilled,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,RACE.2.DM.S,2025-05-25 00:00:00.0,2027-05-25 00:00:00.0,-,RACEWAY: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_16,Employee ENG_M1_16,RT,ATR,INFR.1.S,2023-09-12 00:00:00.0,2033-09-12 00:00:00.0,-,INFRERMAN: General Ride/Attraction Operations - Skilled,SKILL
EMP_0008,Employee EMP_0008,RT,ATR,NOVA.3.WE.T.S,2024-10-01 00:00:00.0,2025-10-01 00:00:00.0,-,NOVACTICA: 3 Weekly Electrical Train - Skilled,SKILL
ENG_E1_06,Employee ENG_E1_06,EL,ATR,ATDG.6.AE.S,2024-03-04 00:00:00.0,2028-03-04 00:00:00.0,-,THE APEX DUNGEONS: Annual Electrical (Winter) Maintenance - Skilled,SKILL
ENG_E2_05,Employee ENG_E2_05,RT,ATR,VRTX.1.S,2025-03-21 00:00:00.0,2035-03-21 00:00:00.0,-,VORTEX: General Ride/Attraction Operations - Skilled,SKILL
ENG_E2_05,Employee ENG_E2_05,RT,ATR,VRTX.2.DM.R.S,2025-08-26 00:00:00.0,2026-08-26 00:00:00.0,-,VORTEX: Daily Mechanical Ride - Skilled,SKILL
ENG_E2_05,Employee ENG_E2_05,RT,ATR,VRTX.4.3MM.R.S,2025-08-15 00:00:00.0,2026-08-15 00:00:00.0,-,VORTEX: Three Monthly Mechnical Ride - Skilled,SKILL
ENG_E2_05,Employee ENG_E2_05,RT,ATR,VRTX.4.6MM.R.S,2025-03-21 00:00:00.0,2026-03-21 00:00:00.0,-,VORTEX: Six Monthly Mechnical Ride - Skilled,SKILL
ENG_E2_05,Employee ENG_E2_05,RT,ATR,VRTX.4.MM.R.S,2025-07-18 00:00:00.0,2026-07-18 00:00:00.0,-,VORTEX: Monthly Mechnical Ride - Skilled,SKILL
ENG_E2_05,Employee ENG_E2_05,RT,ATR,VRTX.5.S,2025-08-20 00:00:00.0,2027-02-20 00:00:00.0,-,VORTEX: Reactive - Skilled,SKILL
ENG_M2_08,Employee ENG_M2_08,RT,ATR,BLDE.5.S,2024-10-17 00:00:00.0,2026-10-17 00:00:00.0,-,BLADE: Reactive - Skilled,SKILL
ENG_M2_08,Employee ENG_M2_08,RT,ATR,RACE.5.S,2025-08-23 00:00:00.0,2027-08-23 00:00:00.0,-,RACEWAY: Reactive - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,RUSH.4.MM.S,2024-11-30 00:00:00.0,2026-11-30 00:00:00.0,-,RUSH: Monthly Mechnical Ride - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,FURY.6.AM.T.S,2024-04-01 00:00:00.0,2026-04-01 00:00:00.0,-,FURYSIS: Annual Mechanical (Winter) Train Maintenance - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,MINE.3.WM.R.S,2025-05-22 00:00:00.0,2027-05-22 00:00:00.0,-,RMT: Weekly Mechanical Ride - Skilled,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,MINE.3.WM.T.S,2025-05-22 00:00:00.0,2027-05-22 00:00:00.0,-,RMT: Weekly Mechanical Train - Skilled,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,RACE.2.DE.S,2025-05-25 00:00:00.0,2027-05-25 00:00:00.0,-,RACEWAY: Daily Electrical Ride - Skilled,SKILL
EMP_0013,Employee EMP_0013,EL,ATR,NOVA.5.S,2025-08-25 00:00:00.0,2026-08-25 00:00:00.0,-,NOVACTICA: Reactive - Skilled,SKILL
ENG_E1_09,Employee ENG_E1_09,EL,ATR,CCTV.5.S,2025-07-09 00:00:00.0,2027-07-09 00:00:00.0,-,CCTV: Reactive - Skilled,SKILL
EMP_0012,Employee EMP_0012,RT,ATR,MINE.4.MM.T.S,2024-06-06 00:00:00.0,2026-06-06 00:00:00.0,-,RMT: Monthly Mechanical Train - Skilled,SKILL
EMP_0012,Employee EMP_0012,RT,ATR,MINE.4.MM.R.S,2024-06-07 00:00:00.0,2026-06-07 00:00:00.0,-,RMT: Monthly Mechanical Ride - Skilled,SKILL
EMP_0061,Employee EMP_0061,EL,ATR,TRNS.2.DE.T.S,2024-05-11 00:00:00.0,2027-05-11 00:00:00.0,-,TRNSRAIL: Daily Electrical Train - Skilled,SKILL
EMP_0061,Employee EMP_0061,EL,ATR,TRNS.1.S,2024-04-20 00:00:00.0,2034-04-20 00:00:00.0,-,TRNSRAIL: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_09,Employee ENG_A_09,RT,ATR,CUPS.1.S,2024-05-19 00:00:00.0,2034-05-19 00:00:00.0,-,Bugbie Go Round: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_09,Employee ENG_A_09,RT,ATR,DRMS.2.DM.S,2024-12-19 00:00:00.0,2027-12-19 00:00:00.0,-,DRMS: Daily Mechanical Ride - Skilled,SKILL
EMP_0026,Employee EMP_0026,EL,ATR,ATDG.6.AE.S,2024-03-04 00:00:00.0,2028-03-04 00:00:00.0,-,THE APEX DUNGEONS: Annual Electrical (Winter) Maintenance - Skilled,SKILL
ENG_A_02,Employee ENG_A_02,RT,ATR,FURY.1.S,2024-05-23 00:00:00.0,2034-05-23 00:00:00.0,-,FURYSIS: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,KART.2.DM.S,2025-08-09 00:00:00.0,2028-08-09 00:00:00.0,-,GO KARTS: Daily Mechanical Ride - Skilled,SKILL
ENG_A_09,Employee ENG_A_09,RT,ATR,SPIN.6.AM.C.S,2024-05-24 00:00:00.0,2027-05-24 00:00:00.0,-,SPINFIRE: Annual Mechanical (Winter) Car Maintenance - Skilled,SKILL
EMP_0004,Employee EMP_0004,EL,ATR,DUEX.3.WE.C.S,2024-05-30 00:00:00.0,2026-05-30 00:00:00.0,-,DUEX: Bi-Weekly Electrical Cars - Skilled,SKILL
ENG_E1_09,Employee ENG_E1_09,EL,ATR,CRSR.5.S,2025-07-17 00:00:00.0,2027-07-17 00:00:00.0,-,CORSAIR: Reactive - Skilled,SKILL
ENG_M2_10,Employee ENG_M2_10,RT,ATR,FURY.4.MM.TZ.S,2025-07-29 00:00:00.0,2026-07-29 00:00:00.0,-,FURYSIS: Track Zones Monthly Mechnical - Skilled,SKILL
EMP_0011,Employee EMP_0011,RT,ATR,FURY.4.MM.TZ.S,2024-08-27 00:00:00.0,2025-08-27 00:00:00.0,-,FURYSIS: Track Zones Monthly Mechnical - Skilled,SKILL
ENG_M1_17,Employee ENG_M1_17,RT,ATR,INFR.M.1D.GSTR.01,2024-11-02 00:00:00.0,2025-11-02 00:00:00.0,-,INFRER MAN: Daily Ground Structure Checks - Skilled,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,INFR.2.DE.T.S,2025-08-01 00:00:00.0,2026-08-01 00:00:00.0,-,INFRERMAN: Daily Electrical Train - Skilled,SKILL
ENG_E2_02,Employee ENG_E2_02,RT,ATR,RPDS.6.AM.R.S,2024-05-05 00:00:00.0,2027-05-05 00:00:00.0,-,RIVER RAPIDS: Annual Mechanical (Winter) Maintenance - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,KART.5.S,2025-07-07 00:00:00.0,2028-07-07 00:00:00.0,-,GO KARTS: Reactive - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,CRSL.2.DM.S,2025-08-10 00:00:00.0,2028-08-10 00:00:00.0,-,ROYAL CAROUSEL: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,CRSL.3.WM.S,2025-07-23 00:00:00.0,2028-07-23 00:00:00.0,-,ROYAL CAROUSEL: Weekly Mechanical Ride - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,CRSL.5.S,2025-03-29 00:00:00.0,2028-03-29 00:00:00.0,-,ROYAL CAROUSEL: Reactive - Skilled,SKILL
ENG_M2_17,Employee ENG_M2_17,RT,ATR,MINE.1.S,2024-04-26 00:00:00.0,2034-04-26 00:00:00.0,-,RMT: General Ride/Attraction Operations - Skilled,SKILL
ENG_M2_17,Employee ENG_M2_17,RT,ATR,MINE.2.DM.R.S,2025-08-03 00:00:00.0,2027-08-03 00:00:00.0,-,RMT: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_17,Employee ENG_M2_17,RT,ATR,MINE.2.DM.T.S,2025-08-03 00:00:00.0,2027-08-03 00:00:00.0,-,RMT: Daily Mechanical Train - Skilled,SKILL
ENG_M2_15,Employee ENG_M2_15,RT,ATR,RACE.2.DE.S,2025-08-18 00:00:00.0,2027-08-18 00:00:00.0,-,RACEWAY: Daily Electrical Ride - Skilled,SKILL
EMP_0053,Employee EMP_0053,*,ATR,FURY.BRC,2024-03-13 00:00:00.0,2027-03-13 00:00:00.0,-,Fury: Block Reset Controller,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,KART.1.S,2024-04-04 00:00:00.0,2034-04-04 00:00:00.0,-,GO KARTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,JUMP.1.S,2024-05-09 00:00:00.0,2034-05-09 00:00:00.0,-,Raj's Bouncy Bottom Burp: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,CRSL.1.S,2024-05-09 00:00:00.0,2034-05-09 00:00:00.0,-,ROYAL CAROUSEL: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_01,Employee ENG_M1_01,RT,ATR,KART.4.MM.C.S,2025-07-07 00:00:00.0,2028-07-07 00:00:00.0,-,GO KARTS: Monthly Mechanical Cars - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,CRSL.1.S,2024-05-24 00:00:00.0,2034-05-24 00:00:00.0,-,ROYAL CAROUSEL: General Ride/Attraction Operations - Skilled,SKILL
EMP_0019,Employee EMP_0019,RT,ATR,DUEX.2.DM.S,2024-04-26 00:00:00.0,2026-04-26 00:00:00.0,-,DUEX: Daily Mechanical Ride - Skilled,SKILL
ENG_E2_05,Employee ENG_E2_05,RT,ATR,FURY.1.S,2025-06-24 00:00:00.0,2035-06-24 00:00:00.0,-,FURYSIS: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,JUMP.2.DM.S,2025-08-07 00:00:00.0,2028-08-07 00:00:00.0,-,Raj's Bouncy Bottom Burp: Daily Mechanical Ride - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,JUMP.5.S,2025-08-01 00:00:00.0,2028-08-01 00:00:00.0,-,Raj's Bouncy Bottom Burp: Reactive - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,JUMP.1.S,2024-06-02 00:00:00.0,2034-06-02 00:00:00.0,-,Raj's Bouncy Bottom Burp: General Ride/Attraction Operations - Skilled,SKILL
ENG_M1_10,Employee ENG_M1_10,RT,ATR,BLTZ.2.DM.T.S,2025-08-05 00:00:00.0,2026-08-05 00:00:00.0,-,BLTZ: Daily Mechanical Train - Skilled,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,AQUA.1.S,2024-06-08 00:00:00.0,2034-06-08 00:00:00.0,-,AQUANAUTS: General Ride/Attraction Operations - Skilled,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,AQUA.2.DM.R.S,2025-06-06 00:00:00.0,2027-06-06 00:00:00.0,-,AQUANAUTS: Daily Mechanical Ride - Skilled,SKILL
ENG_A_03,Employee ENG_A_03,RT,ATR,AQUA.2.DM.T.S,2025-06-06 00:00:00.0,2027-06-06 00:00:00.0,-,AQUANAUTS: Daily Mechanical Train - Skilled,SKILL
EMP_0002,Employee EMP_0002,AD,ATR,FURY.BRC,2024-03-13 00:00:00.0,2027-03-13 00:00:00.0,-,Fury: Block Reset Controller,SKILL
EMP_0010,Employee EMP_0010,EL,ATR,FURY.BRC,2024-03-27 00:00:00.0,2027-03-27 00:00:00.0,-,Fury: Block Reset Controller,SKILL
EMP_0009,Employee EMP_0009,RT,ATR,FURY.4.MM.T.S,2024-07-11 00:00:00.0,2025-07-11 00:00:00.0,-,FURYSIS: Mechanical Train Monthly - Skilled,SKILL
ENG_E2_06,Employee ENG_E2_06,RT,ATR,FURY.2.DM.R.S,2025-08-22 00:00:00.0,2026-08-22 00:00:00.0,-,FURYSIS: Daily Mechanical Ride - Skilled,SKILL
ENG_M2_02,Employee ENG_M2_02,EL,ATR,FURY.4.ME.R.S,2025-06-17 00:00:00.0,2026-06-17 00:00:00.0,-,FURYSIS: Monthly Electrical Ride - Skilled,SKILL
ENG_M2_02,Employee ENG_M2_02,EL,ATR,FURY.4.ME.T.S,2025-06-17 00:00:00.0,2026-06-17 00:00:00.0,-,FURYSIS: Monthly Electrical Train - Skilled,SKILL
ENG_M2_06,Employee ENG_M2_06,EL,ATR,INFR.5.S,2025-08-09 00:00:00.0,2027-02-09 00:00:00.0,-,INFRERMAN: Reactive - Skilled,SKILL
ENG_M1_09,Employee ENG_M1_09,RT,ATR,BNCE.6.AM.S,2024-03-20 00:00:00.0,2028-03-20 00:00:00.0,-,PETER RABBIT BOUNCE: Annual Mechanical (Winter) Maintenance - Skilled,SKILL
ENG_M1_09,Employee ENG_M1_09,RT,ATR,BNCE.6.AE.S,2024-03-04 00:00:00.0,2028-03-04 00:00:00.0,-,PETER RABBIT BOUNCE: Annual Electrical (Winter) Maintenance - Skilled,SKILL
ENG_M2_12,Employee ENG_M2_12,RT,ATR,INFR.3.2WM.T.S,2025-08-23 00:00:00.0,2026-08-23 00:00:00.0,-,INFRERMAN: 2 Weekly Mechanical Train - Skilled,SKILL
ENG_M2_12,Employee ENG_M2_12,RT,ATR,SWNG.3.WM.S,2025-08-11 00:00:00.0,2028-08-11 00:00:00.0,-,SWINGSHIP: Weekly Mechanical Ride - Skilled,SKILL
EMP_0004,Employee EMP_0004,EL,ATR,FURY.BRC,2024-05-06 00:00:00.0,2027-05-06 00:00:00.0,-,Fury: Block Reset Controller,SKILL
EMP_0025,Employee EMP_0025,RT,ATR,TWST.3.WM.R.S,2024-05-21 00:00:00.0,2025-05-21 00:00:00.0,-,TWISTER: Weekly Mechanical Ride - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,CRSL.5.S,2024-06-03 00:00:00.0,2027-06-03 00:00:00.0,-,ROYAL CAROUSEL: Reactive - Skilled,SKILL
ENG_M1_13,Employee ENG_M1_13,RT,ATR,TWST.3.WM.R.S,2025-08-23 00:00:00.0,2026-08-23 00:00:00.0,-,TWISTER: Weekly Mechanical Ride - Skilled,SKILL
